id,class
18775,1
18776,10
18777,4
18778,6
18779,3
18780,18
18781,3
18782,19
18783,1
18784,3
18785,11
18786,11
18787,19
18788,8
18789,12
18790,2
18791,1
18792,19
18793,2
18794,3
18795,12
18796,3
18797,6
18798,6
18799,12
18800,10
18801,14
18802,10
18803,14
18804,4
18805,4
18806,2
18807,17
18808,14
18809,1
18810,18
18811,10
18812,13
18813,19
18814,9
18815,8
18816,6
18817,8
18818,18
18819,13
18820,15
18821,17
18822,7
18823,4
18824,4
18825,14
18826,8
18827,6
18828,4
18829,1
18830,14
18831,2
18832,11
18833,9
18834,4
18835,13
18836,13
18837,13
18838,8
18839,9
18840,13
18841,8
18842,14
18843,10
18844,13
18845,9
18846,9
18847,7
18848,18
18849,13
18850,15
18851,15
18852,14
18853,5
18854,12
18855,3
18856,13
18857,18
18858,18
18859,15
18860,1
18861,16
18862,3
18863,9
18864,9
18865,9
18866,13
18867,13
18868,9
18869,19
18870,10
18871,3
18872,10
18873,11
18874,5
18875,15
18876,16
18877,9
18878,5
18879,9
18880,2
18881,17
18882,14
18883,19
18884,15
18885,8
18886,15
18887,13
18888,10
18889,19
18890,15
18891,19
18892,15
18893,3
18894,3
18895,3
18896,12
18897,9
18898,18
18899,9
18900,8
18901,13
18902,9
18903,18
18904,12
18905,11
18906,15
18907,11
18908,10
18909,16
18910,19
18911,18
18912,13
18913,13
18914,6
18915,13
18916,12
18917,9
18918,3
18919,15
18920,13
18921,6
18922,17
18923,12
18924,16
18925,14
18926,10
18927,8
18928,6
18929,18
18930,18
18931,1
18932,6
18933,19
18934,12
18935,13
18936,1
18937,19
18938,8
18939,1
18940,14
18941,12
18942,13
18943,18
18944,18
18945,18
18946,9
18947,19
18948,15
18949,15
18950,12
18951,14
18952,2
18953,5
18954,19
18955,12
18956,8
18957,4
18958,13
18959,9
18960,12
18961,8
18962,3
18963,4
18964,3
18965,14
18966,1
18967,12
18968,12
18969,13
18970,19
18971,11
18972,17
18973,18
18974,18
18975,9
18976,13
18977,7
18978,11
18979,15
18980,3
18981,18
18982,9
18983,19
18984,14
18985,8
18986,7
18987,16
18988,15
18989,9
18990,7
18991,12
18992,18
18993,13
18994,12
18995,13
18996,9
18997,15
18998,19
18999,19
19000,13
19001,19
19002,18
19003,17
19004,10
19005,13
19006,19
19007,1
19008,1
19009,14
19010,9
19011,18
19012,2
19013,3
19014,1
19015,17
19016,12
19017,15
19018,2
19019,11
19020,7
19021,15
19022,18
19023,18
19024,12
19025,1
19026,7
19027,13
19028,13
19029,19
19030,4
19031,19
19032,19
19033,3
19034,6
19035,13
19036,19
19037,15
19038,10
19039,10
19040,6
19041,18
19042,2
19043,7
19044,13
19045,9
19046,3
19047,14
19048,15
19049,8
19050,9
19051,13
19052,7
19053,3
19054,12
19055,8
19056,14
19057,9
19058,12
19059,8
19060,3
19061,19
19062,15
19063,9
19064,9
19065,10
19066,3
19067,9
19068,18
19069,13
19070,18
19071,9
19072,6
19073,4
19074,11
19075,18
19076,10
19077,2
19078,13
19079,12
19080,8
19081,3
19082,18
19083,14
19084,6
19085,8
19086,19
19087,6
19088,2
19089,19
19090,9
19091,15
19092,18
19093,11
19094,1
19095,8
19096,5
19097,19
19098,18
19099,7
19100,19
19101,19
19102,3
19103,6
19104,4
19105,4
19106,8
19107,3
19108,12
19109,11
19110,7
19111,18
19112,18
19113,14
19114,8
19115,1
19116,1
19117,13
19118,15
19119,15
19120,2
19121,3
19122,18
19123,1
19124,12
19125,11
19126,9
19127,6
19128,12
19129,18
19130,9
19131,4
19132,9
19133,6
19134,13
19135,4
19136,13
19137,15
19138,11
19139,10
19140,9
19141,14
19142,1
19143,8
19144,3
19145,19
19146,17
19147,1
19148,14
19149,18
19150,13
19151,18
19152,12
19153,10
19154,15
19155,12
19156,13
19157,6
19158,6
19159,12
19160,13
19161,9
19162,3
19163,13
19164,3
19165,7
19166,13
19167,6
19168,3
19169,5
19170,8
19171,15
19172,11
19173,6
19174,15
19175,6
19176,4
19177,11
19178,12
19179,13
19180,2
19181,15
19182,12
19183,10
19184,19
19185,11
19186,3
19187,9
19188,7
19189,17
19190,1
19191,8
19192,13
19193,5
19194,15
19195,9
19196,14
19197,16
19198,1
19199,13
19200,9
19201,6
19202,7
19203,3
19204,19
19205,8
19206,6
19207,7
19208,1
19209,15
19210,6
19211,9
19212,6
19213,9
19214,12
19215,18
19216,1
19217,13
19218,7
19219,6
19220,11
19221,9
19222,4
19223,8
19224,8
19225,10
19226,14
19227,9
19228,8
19229,15
19230,11
19231,4
19232,15
19233,18
19234,15
19235,4
19236,18
19237,10
19238,2
19239,13
19240,7
19241,18
19242,3
19243,12
19244,1
19245,8
19246,12
19247,8
19248,3
19249,3
19250,14
19251,9
19252,8
19253,17
19254,14
19255,15
19256,9
19257,6
19258,14
19259,3
19260,19
19261,7
19262,15
19263,8
19264,10
19265,7
19266,12
19267,1
19268,19
19269,15
19270,10
19271,13
19272,12
19273,10
19274,19
19275,5
19276,6
19277,2
19278,7
19279,1
19280,13
19281,14
19282,11
19283,18
19284,19
19285,6
19286,9
19287,15
19288,6
19289,14
19290,11
19291,9
19292,15
19293,16
19294,14
19295,16
19296,6
19297,4
19298,19
19299,11
19300,2
19301,14
19302,3
19303,3
19304,4
19305,6
19306,15
19307,18
19308,10
19309,2
19310,12
19311,13
19312,3
19313,19
19314,9
19315,17
19316,13
19317,19
19318,6
19319,8
19320,6
19321,14
19322,8
19323,1
19324,10
19325,10
19326,11
19327,9
19328,15
19329,7
19330,15
19331,12
19332,8
19333,3
19334,18
19335,14
19336,18
19337,14
19338,5
19339,19
19340,18
19341,8
19342,16
19343,6
19344,8
19345,13
19346,7
19347,18
19348,3
19349,12
19350,9
19351,3
19352,1
19353,18
19354,16
19355,17
19356,4
19357,3
19358,17
19359,1
19360,14
19361,9
19362,4
19363,6
19364,19
19365,6
19366,7
19367,3
19368,1
19369,19
19370,8
19371,9
19372,10
19373,19
19374,12
19375,11
19376,8
19377,1
19378,18
19379,11
19380,6
19381,1
19382,3
19383,14
19384,16
19385,9
19386,8
19387,1
19388,3
19389,5
19390,19
19391,15
19392,12
19393,9
19394,15
19395,4
19396,6
19397,6
19398,9
19399,3
19400,6
19401,13
19402,19
19403,15
19404,4
19405,17
19406,9
19407,12
19408,17
19409,12
19410,5
19411,19
19412,14
19413,11
19414,3
19415,14
19416,8
19417,10
19418,15
19419,5
19420,15
19421,6
19422,8
19423,18
19424,14
19425,7
19426,3
19427,11
19428,9
19429,8
19430,8
19431,11
19432,9
19433,13
19434,19
19435,3
19436,2
19437,6
19438,16
19439,13
19440,9
19441,4
19442,3
19443,6
19444,9
19445,7
19446,14
19447,13
19448,15
19449,16
19450,11
19451,15
19452,7
19453,18
19454,8
19455,11
19456,2
19457,1
19458,10
19459,15
19460,16
19461,12
19462,3
19463,13
19464,1
19465,12
19466,8
19467,9
19468,18
19469,19
19470,18
19471,6
19472,19
19473,18
19474,13
19475,4
19476,4
19477,3
19478,18
19479,6
19480,3
19481,18
19482,12
19483,14
19484,19
19485,3
19486,13
19487,18
19488,8
19489,15
19490,4
19491,8
19492,3
19493,9
19494,18
19495,3
19496,7
19497,13
19498,14
19499,12
19500,10
19501,11
19502,7
19503,10
19504,2
19505,18
19506,12
19507,15
19508,13
19509,17
19510,10
19511,12
19512,15
19513,13
19514,2
19515,13
19516,17
19517,15
19518,6
19519,10
19520,9
19521,3
19522,9
19523,12
19524,9
19525,15
19526,5
19527,9
19528,18
19529,17
19530,15
19531,6
19532,13
19533,14
19534,19
19535,6
19536,1
19537,14
19538,8
19539,18
19540,13
19541,9
19542,12
19543,8
19544,3
19545,16
19546,4
19547,8
19548,12
19549,17
19550,1
19551,8
19552,10
19553,7
19554,3
19555,12
19556,4
19557,7
19558,8
19559,15
19560,13
19561,4
19562,8
19563,5
19564,16
19565,3
19566,4
19567,18
19568,18
19569,6
19570,7
19571,8
19572,14
19573,3
19574,13
19575,7
19576,9
19577,11
19578,1
19579,15
19580,12
19581,18
19582,17
19583,13
19584,13
19585,8
19586,1
19587,6
19588,4
19589,3
19590,6
19591,8
19592,4
19593,13
19594,13
19595,6
19596,17
19597,13
19598,13
19599,14
19600,5
19601,3
19602,10
19603,14
19604,9
19605,3
19606,10
19607,18
19608,8
19609,8
19610,16
19611,8
19612,7
19613,10
19614,12
19615,3
19616,15
19617,1
19618,11
19619,7
19620,16
19621,19
19622,12
19623,15
19624,13
19625,9
19626,11
19627,6
19628,12
19629,13
19630,9
19631,13
19632,18
19633,16
19634,19
19635,9
19636,13
19637,8
19638,11
19639,4
19640,12
19641,6
19642,1
19643,11
19644,13
19645,4
19646,6
19647,8
19648,13
19649,10
19650,14
19651,13
19652,10
19653,10
19654,18
19655,2
19656,5
19657,17
19658,13
19659,9
19660,9
19661,13
19662,12
19663,1
19664,13
19665,13
19666,13
19667,19
19668,8
19669,6
19670,16
19671,12
19672,19
19673,10
19674,18
19675,9
19676,3
19677,6
19678,12
19679,15
19680,12
19681,3
19682,15
19683,5
19684,10
19685,3
19686,17
19687,14
19688,10
19689,10
19690,15
19691,3
19692,4
19693,3
19694,18
19695,3
19696,8
19697,1
19698,1
19699,13
19700,4
19701,14
19702,4
19703,3
19704,13
19705,9
19706,11
19707,1
19708,4
19709,10
19710,2
19711,19
19712,18
19713,1
19714,3
19715,9
19716,6
19717,18
19718,17
19719,11
19720,18
19721,7
19722,12
19723,12
19724,14
19725,15
19726,9
19727,14
19728,15
19729,15
19730,1
19731,12
19732,9
19733,9
19734,3
19735,10
19736,9
19737,17
19738,12
19739,15
19740,6
19741,3
19742,18
19743,3
19744,18
19745,10
19746,6
19747,13
19748,1
19749,5
19750,6
19751,14
19752,16
19753,9
19754,14
19755,10
19756,9
19757,9
19758,12
19759,10
19760,15
19761,12
19762,11
19763,15
19764,3
19765,5
19766,18
19767,15
19768,5
19769,1
19770,9
19771,13
19772,12
19773,9
19774,14
19775,11
19776,11
19777,9
19778,6
19779,18
19780,14
19781,14
19782,10
19783,19
19784,12
19785,11
19786,2
19787,12
19788,6
19789,13
19790,15
19791,13
19792,12
19793,4
19794,8
19795,9
19796,8
19797,6
19798,13
19799,8
19800,14
19801,13
19802,5
19803,11
19804,6
19805,3
19806,13
19807,15
19808,9
19809,13
19810,19
19811,10
19812,12
19813,17
19814,1
19815,12
19816,1
19817,8
19818,13
19819,6
19820,11
19821,6
19822,18
19823,3
19824,17
19825,18
19826,1
19827,6
19828,13
19829,4
19830,3
19831,16
19832,6
19833,3
19834,13
19835,6
19836,8
19837,2
19838,10
19839,1
19840,8
19841,13
19842,19
19843,3
19844,5
19845,15
19846,19
19847,15
19848,4
19849,7
19850,13
19851,15
19852,6
19853,8
19854,19
19855,10
19856,3
19857,15
19858,6
19859,1
19860,19
19861,12
19862,8
19863,13
19864,6
19865,14
19866,17
19867,9
19868,11
19869,6
19870,14
19871,19
19872,15
19873,6
19874,6
19875,6
19876,8
19877,13
19878,11
19879,12
19880,5
19881,16
19882,3
19883,14
19884,15
19885,3
19886,10
19887,4
19888,6
19889,3
19890,13
19891,1
19892,8
19893,2
19894,6
19895,8
19896,12
19897,9
19898,6
19899,8
19900,14
19901,1
19902,15
19903,2
19904,8
19905,4
19906,12
19907,19
19908,6
19909,3
19910,16
19911,9
19912,6
19913,10
19914,3
19915,15
19916,8
19917,1
19918,10
19919,3
19920,10
19921,9
19922,10
19923,9
19924,12
19925,5
19926,14
19927,6
19928,8
19929,4
19930,12
19931,1
19932,2
19933,19
19934,7
19935,12
19936,6
19937,15
19938,2
19939,15
19940,3
19941,8
19942,12
19943,10
19944,9
19945,18
19946,17
19947,13
19948,1
19949,18
19950,14
19951,12
19952,4
19953,18
19954,2
19955,8
19956,14
19957,13
19958,8
19959,15
19960,13
19961,13
19962,8
19963,9
19964,12
19965,10
19966,18
19967,14
19968,3
19969,11
19970,18
19971,17
19972,13
19973,13
19974,5
19975,4
19976,2
19977,13
19978,17
19979,10
19980,8
19981,6
19982,8
19983,13
19984,3
19985,9
19986,15
19987,15
19988,8
19989,15
19990,6
19991,14
19992,1
19993,11
19994,4
19995,16
19996,9
19997,3
19998,4
19999,16
20000,8
20001,14
20002,13
20003,18
20004,13
20005,8
20006,2
20007,17
20008,12
20009,6
20010,6
20011,13
20012,6
20013,1
20014,5
20015,12
20016,13
20017,4
20018,13
20019,1
20020,17
20021,2
20022,15
20023,4
20024,11
20025,13
20026,19
20027,10
20028,9
20029,12
20030,13
20031,11
20032,18
20033,13
20034,3
20035,8
20036,6
20037,1
20038,16
20039,1
20040,12
20041,12
20042,7
20043,11
20044,2
20045,14
20046,16
20047,18
20048,6
20049,15
20050,9
20051,3
20052,3
20053,1
20054,1
20055,1
20056,13
20057,3
20058,6
20059,18
20060,19
20061,18
20062,8
20063,19
20064,15
20065,9
20066,13
20067,1
20068,8
20069,13
20070,3
20071,8
20072,13
20073,3
20074,16
20075,9
20076,9
20077,15
20078,15
20079,18
20080,14
20081,18
20082,9
20083,13
20084,18
20085,13
20086,3
20087,3
20088,3
20089,8
20090,7
20091,10
20092,14
20093,14
20094,4
20095,12
20096,18
20097,11
20098,1
20099,18
20100,6
20101,12
20102,10
20103,9
20104,9
20105,19
20106,13
20107,8
20108,14
20109,9
20110,3
20111,5
20112,13
20113,2
20114,6
20115,13
20116,3
20117,14
20118,18
20119,15
20120,13
20121,17
20122,1
20123,12
20124,19
20125,1
20126,12
20127,8
20128,13
20129,15
20130,9
20131,9
20132,12
20133,12
20134,11
20135,14
20136,1
20137,14
20138,12
20139,18
20140,18
20141,18
20142,17
20143,15
20144,18
20145,3
20146,14
20147,8
20148,16
20149,4
20150,18
20151,13
20152,13
20153,8
20154,3
20155,9
20156,4
20157,3
20158,13
20159,5
20160,15
20161,9
20162,18
20163,10
20164,6
20165,8
20166,8
20167,13
20168,4
20169,6
20170,11
20171,10
20172,4
20173,1
20174,15
20175,12
20176,5
20177,18
20178,19
20179,14
20180,17
20181,6
20182,6
20183,8
20184,13
20185,3
20186,14
20187,6
20188,9
20189,12
20190,14
20191,19
20192,13
20193,2
20194,6
20195,8
20196,1
20197,3
20198,11
20199,4
20200,15
20201,9
20202,3
20203,6
20204,9
20205,14
20206,17
20207,1
20208,14
20209,8
20210,12
20211,18
20212,2
20213,12
20214,15
20215,2
20216,12
20217,7
20218,16
20219,10
20220,19
20221,13
20222,2
20223,16
20224,6
20225,18
20226,6
20227,4
20228,12
20229,15
20230,19
20231,16
20232,7
20233,9
20234,14
20235,8
20236,14
20237,3
20238,3
20239,14
20240,15
20241,1
20242,1
20243,15
20244,3
20245,9
20246,12
20247,15
20248,17
20249,3
20250,8
20251,15
20252,9
20253,2
20254,9
20255,17
20256,2
20257,12
20258,12
20259,2
20260,11
20261,14
20262,19
20263,13
20264,13
20265,3
20266,8
20267,16
20268,6
20269,1
20270,18
20271,4
20272,6
20273,8
20274,5
20275,1
20276,19
20277,18
20278,8
20279,14
20280,6
20281,13
20282,5
20283,11
20284,14
20285,1
20286,6
20287,16
20288,2
20289,6
20290,3
20291,8
20292,13
20293,2
20294,15
20295,18
20296,18
20297,17
20298,1
20299,14
20300,6
20301,5
20302,17
20303,14
20304,11
20305,6
20306,9
20307,14
20308,15
20309,3
20310,13
20311,10
20312,3
20313,15
20314,7
20315,1
20316,18
20317,1
20318,9
20319,10
20320,3
20321,9
20322,3
20323,19
20324,9
20325,13
20326,13
20327,10
20328,3
20329,1
20330,5
20331,1
20332,14
20333,13
20334,8
20335,15
20336,17
20337,4
20338,11
20339,13
20340,3
20341,13
20342,10
20343,5
20344,10
20345,19
20346,15
20347,18
20348,10
20349,12
20350,8
20351,14
20352,19
20353,8
20354,17
20355,8
20356,13
20357,16
20358,8
20359,3
20360,18
20361,16
20362,18
20363,14
20364,9
20365,6
20366,11
20367,15
20368,14
20369,16
20370,2
20371,19
20372,3
20373,18
20374,3
20375,18
20376,14
20377,7
20378,9
20379,1
20380,5
20381,3
20382,19
20383,10
20384,18
20385,9
20386,3
20387,12
20388,13
20389,1
20390,12
20391,8
20392,15
20393,4
20394,13
20395,14
20396,8
20397,9
20398,13
20399,13
20400,6
20401,2
20402,8
20403,12
20404,15
20405,5
20406,13
20407,6
20408,13
20409,7
20410,6
20411,15
20412,18
20413,3
20414,3
20415,19
20416,6
20417,3
20418,19
20419,15
20420,19
20421,16
20422,2
20423,2
20424,3
20425,17
20426,2
20427,19
20428,19
20429,12
20430,13
20431,3
20432,13
20433,3
20434,12
20435,19
20436,19
20437,7
20438,6
20439,12
20440,7
20441,18
20442,6
20443,9
20444,15
20445,8
20446,4
20447,11
20448,3
20449,7
20450,2
20451,19
20452,15
20453,14
20454,8
20455,10
20456,5
20457,3
20458,17
20459,7
20460,3
20461,1
20462,8
20463,15
20464,10
20465,6
20466,12
20467,15
20468,19
20469,18
20470,3
20471,2
20472,18
20473,10
20474,14
20475,15
20476,13
20477,10
20478,17
20479,3
20480,9
20481,8
20482,13
20483,13
20484,12
20485,15
20486,3
20487,4
20488,17
20489,1
20490,17
20491,3
20492,15
20493,4
20494,8
20495,9
20496,6
20497,17
20498,13
20499,10
20500,4
20501,7
20502,18
20503,4
20504,14
20505,13
20506,13
20507,1
20508,13
20509,7
20510,16
20511,7
20512,16
20513,8
20514,8
20515,17
20516,9
20517,13
20518,3
20519,3
20520,14
20521,3
20522,6
20523,4
20524,12
20525,1
20526,3
20527,8
20528,11
20529,9
20530,10
20531,13
20532,10
20533,10
20534,10
20535,11
20536,18
20537,6
20538,9
20539,1
20540,1
20541,6
20542,15
20543,7
20544,12
20545,19
20546,14
20547,1
20548,9
20549,17
20550,13
20551,12
20552,4
20553,1
20554,18
20555,15
20556,13
20557,3
20558,18
20559,3
20560,9
20561,16
20562,12
20563,9
20564,18
20565,8
20566,1
20567,1
20568,1
20569,19
20570,18
20571,5
20572,10
20573,14
20574,13
20575,7
20576,2
20577,14
20578,1
20579,8
20580,8
20581,3
20582,11
20583,13
20584,19
20585,18
20586,10
20587,3
20588,13
20589,1
20590,16
20591,19
20592,1
20593,9
20594,18
20595,13
20596,13
20597,12
20598,3
20599,10
20600,13
20601,4
20602,13
20603,12
20604,8
20605,5
20606,4
20607,15
20608,14
20609,16
20610,15
20611,3
20612,4
20613,14
20614,13
20615,9
20616,10
20617,12
20618,6
20619,9
20620,11
20621,14
20622,18
20623,3
20624,11
20625,19
20626,15
20627,9
20628,14
20629,8
20630,4
20631,13
20632,6
20633,12
20634,3
20635,19
20636,19
20637,13
20638,6
20639,3
20640,3
20641,12
20642,10
20643,10
20644,18
20645,19
20646,9
20647,12
20648,13
20649,9
20650,12
20651,3
20652,9
20653,6
20654,13
20655,12
20656,13
20657,15
20658,3
20659,11
20660,13
20661,8
20662,10
20663,11
20664,1
20665,13
20666,9
20667,9
20668,5
20669,2
20670,4
20671,18
20672,11
20673,16
20674,15
20675,9
20676,4
20677,16
20678,9
20679,1
20680,11
20681,7
20682,12
20683,18
20684,3
20685,13
20686,14
20687,15
20688,18
20689,16
20690,14
20691,15
20692,9
20693,6
20694,12
20695,3
20696,19
20697,18
20698,17
20699,3
20700,11
20701,18
20702,1
20703,6
20704,3
20705,15
20706,1
20707,17
20708,14
20709,3
20710,19
20711,6
20712,6
20713,18
20714,6
20715,4
20716,1
20717,17
20718,13
20719,8
20720,9
20721,5
20722,6
20723,19
20724,19
20725,11
20726,1
20727,11
20728,12
20729,1
20730,10
20731,7
20732,3
20733,15
20734,10
20735,10
20736,19
20737,17
20738,4
20739,8
20740,11
20741,7
20742,4
20743,10
20744,6
20745,18
20746,1
20747,13
20748,19
20749,12
20750,11
20751,18
20752,4
20753,3
20754,5
20755,8
20756,5
20757,19
20758,13
20759,1
20760,14
20761,11
20762,18
20763,1
20764,18
20765,17
20766,1
20767,3
20768,6
20769,19
20770,15
20771,8
20772,12
20773,14
20774,8
20775,16
20776,18
20777,15
20778,19
20779,15
20780,2
20781,10
20782,11
20783,7
20784,14
20785,9
20786,19
20787,1
20788,7
20789,11
20790,8
20791,15
20792,5
20793,13
20794,10
20795,16
20796,18
20797,15
20798,9
20799,13
20800,7
20801,19
20802,14
20803,5
20804,6
20805,13
20806,8
20807,12
20808,15
20809,1
20810,15
20811,19
20812,9
20813,13
20814,15
20815,18
20816,9
20817,13
20818,4
20819,19
20820,19
20821,18
20822,16
20823,8
20824,5
20825,14
20826,1
20827,2
20828,12
20829,3
20830,15
20831,14
20832,5
20833,17
20834,3
20835,6
20836,13
20837,15
20838,11
20839,12
20840,10
20841,6
20842,12
20843,17
20844,14
20845,18
20846,6
20847,15
20848,15
20849,8
20850,13
20851,6
20852,13
20853,4
20854,1
20855,14
20856,14
20857,15
20858,9
20859,18
20860,9
20861,10
20862,1
20863,15
20864,17
20865,9
20866,19
20867,9
20868,9
20869,18
20870,15
20871,16
20872,19
20873,12
20874,12
20875,9
20876,16
20877,1
20878,3
20879,13
20880,17
20881,14
20882,18
20883,12
20884,13
20885,8
20886,4
20887,1
20888,6
20889,6
20890,17
20891,9
20892,19
20893,19
20894,12
20895,12
20896,13
20897,14
20898,6
20899,18
20900,13
20901,9
20902,14
20903,13
20904,3
20905,17
20906,16
20907,1
20908,18
20909,17
20910,6
20911,8
20912,3
20913,1
20914,18
20915,10
20916,19
20917,1
20918,9
20919,3
20920,16
20921,4
20922,9
20923,2
20924,12
20925,14
20926,6
20927,3
20928,12
20929,7
20930,2
20931,11
20932,18
20933,18
20934,18
20935,15
20936,12
20937,15
20938,9
20939,8
20940,14
20941,8
20942,15
20943,15
20944,2
20945,13
20946,12
20947,1
20948,18
20949,1
20950,16
20951,15
20952,7
20953,3
20954,13
20955,1
20956,11
20957,10
20958,8
20959,3
20960,8
20961,9
20962,9
20963,11
20964,12
20965,10
20966,3
20967,17
20968,15
20969,14
20970,3
20971,15
20972,2
20973,8
20974,18
20975,13
20976,14
20977,19
20978,7
20979,15
20980,5
20981,13
20982,6
20983,3
20984,17
20985,3
20986,10
20987,9
20988,6
20989,8
20990,9
20991,12
20992,13
20993,10
20994,9
20995,12
20996,13
20997,9
20998,3
20999,6
21000,14
21001,12
21002,19
21003,6
21004,3
21005,12
21006,19
21007,6
21008,4
21009,12
21010,2
21011,1
21012,11
21013,3
21014,14
21015,3
21016,10
21017,5
21018,14
21019,7
21020,11
21021,14
21022,13
21023,4
21024,6
21025,9
21026,8
21027,6
21028,15
21029,8
21030,12
21031,12
21032,13
21033,11
21034,3
21035,14
21036,4
21037,6
21038,8
21039,15
21040,1
21041,15
21042,6
21043,9
21044,14
21045,13
21046,2
21047,1
21048,12
21049,19
21050,9
21051,1
21052,6
21053,9
21054,18
21055,9
21056,8
21057,18
21058,9
21059,19
21060,13
21061,13
21062,17
21063,18
21064,13
21065,10
21066,12
21067,18
21068,18
21069,6
21070,19
21071,16
21072,19
21073,13
21074,2
21075,14
21076,8
21077,19
21078,8
21079,13
21080,18
21081,8
21082,13
21083,14
21084,8
21085,16
21086,4
21087,10
21088,15
21089,5
21090,15
21091,9
21092,8
21093,18
21094,12
21095,15
21096,15
21097,12
21098,12
21099,9
21100,8
21101,11
21102,8
21103,19
21104,10
21105,13
21106,19
21107,14
21108,15
21109,14
21110,8
21111,9
21112,4
21113,14
21114,15
21115,9
21116,3
21117,3
21118,8
21119,18
21120,3
21121,9
21122,16
21123,19
21124,16
21125,1
21126,7
21127,18
21128,14
21129,10
21130,3
21131,12
21132,12
21133,3
21134,9
21135,12
21136,10
21137,18
21138,12
21139,19
21140,17
21141,18
21142,15
21143,6
21144,3
21145,2
21146,8
21147,15
21148,15
21149,5
21150,18
21151,11
21152,15
21153,11
21154,1
21155,9
21156,18
21157,13
21158,10
21159,6
21160,16
21161,14
21162,19
21163,14
21164,13
21165,4
21166,2
21167,7
21168,1
21169,14
21170,15
21171,3
21172,13
21173,13
21174,4
21175,12
21176,9
21177,16
21178,19
21179,12
21180,10
21181,15
21182,14
21183,8
21184,7
21185,6
21186,19
21187,3
21188,15
21189,3
21190,18
21191,12
21192,5
21193,9
21194,9
21195,19
21196,4
21197,15
21198,9
21199,6
21200,3
21201,8
21202,15
21203,6
21204,9
21205,9
21206,13
21207,19
21208,8
21209,7
21210,4
21211,1
21212,1
21213,11
21214,4
21215,10
21216,8
21217,13
21218,5
21219,16
21220,13
21221,3
21222,1
21223,16
21224,3
21225,3
21226,16
21227,4
21228,8
21229,12
21230,12
21231,6
21232,1
21233,10
21234,1
21235,14
21236,14
21237,2
21238,9
21239,15
21240,14
21241,19
21242,9
21243,3
21244,15
21245,13
21246,14
21247,13
21248,3
